"applno","submissiontype","submissionno","submissionpropertytypecode","submissionpropertytypeid","tecode"
74163,"SUPPL",8,"Null",0,
74163,"SUPPL",9,"Null",0,
74164,"SUPPL",1,"Null",0,
74164,"SUPPL",2,"Null",0,
74164,"SUPPL",3,"Null",0,
74164,"SUPPL",4,"Null",0,
74164,"SUPPL",5,"Null",0,
74164,"SUPPL",6,"Null",0,
74164,"SUPPL",7,"Null",0,
74164,"SUPPL",8,"Null",0,
74164,"SUPPL",22,"Null",7,
74164,"SUPPL",22,"Null",15,
74164,"SUPPL",25,"Null",7,
74164,"SUPPL",25,"Null",15,
74164,"SUPPL",25,"Null",31,
74164,"SUPPL",27,"Null",7,
74164,"SUPPL",27,"Null",15,
74164,"SUPPL",27,"Null",31,
74165,"SUPPL",2,"Null",0,
74165,"SUPPL",3,"Null",0,
74165,"SUPPL",6,"Null",0,
74165,"SUPPL",7,"Null",0,
74165,"SUPPL",8,"Null",0,
74165,"SUPPL",9,"Null",0,
74165,"SUPPL",10,"Null",0,
74165,"SUPPL",11,"Null",0,
74165,"SUPPL",14,"Null",0,
74165,"SUPPL",15,"Null",0,
74165,"SUPPL",16,"Null",0,
74165,"SUPPL",17,"Null",0,
74165,"SUPPL",19,"Null",0,
74165,"SUPPL",20,"Null",0,
74165,"SUPPL",33,"Null",7,
74165,"SUPPL",33,"Null",15,
74165,"SUPPL",37,"Null",7,
74165,"SUPPL",37,"Null",15,
74165,"SUPPL",37,"Null",31,
74165,"SUPPL",38,"Null",7,
74165,"SUPPL",38,"Null",15,
74165,"SUPPL",38,"Null",31,
74165,"SUPPL",39,"Null",7,
74165,"SUPPL",39,"Null",15,
74165,"SUPPL",39,"Null",31,
74166,"ORIG",1,"Null",0,
74166,"SUPPL",1,"Null",0,
74168,"SUPPL",2,"Null",0,
74170,"SUPPL",1,"Null",7,
74170,"SUPPL",3,"Null",7,
74170,"SUPPL",3,"Null",8,
74170,"SUPPL",3,"Null",15,
74170,"SUPPL",3,"Null",17,
74170,"SUPPL",3,"Null",19,
74171,"SUPPL",1,"Null",0,
74171,"SUPPL",2,"Null",0,
74171,"SUPPL",3,"Null",0,
74171,"SUPPL",4,"Null",0,
74171,"SUPPL",6,"Null",0,
74171,"SUPPL",7,"Null",0,
74171,"SUPPL",8,"Null",0,
74171,"SUPPL",9,"Null",0,
74171,"SUPPL",10,"Null",0,
74171,"SUPPL",11,"Null",0,
74171,"SUPPL",12,"Null",0,
74171,"SUPPL",13,"Null",0,
74171,"SUPPL",14,"Null",0,
74171,"SUPPL",15,"Null",0,
74172,"SUPPL",1,"Null",0,
74172,"SUPPL",2,"Null",0,
74172,"SUPPL",13,"Null",7,
74172,"SUPPL",14,"Null",7,
74172,"SUPPL",14,"Null",15,
74172,"SUPPL",15,"Null",7,
74172,"SUPPL",15,"Null",15,
74172,"SUPPL",15,"Null",31,
74174,"SUPPL",2,"Null",0,
74176,"SUPPL",2,"Null",0,
74176,"SUPPL",4,"Null",0,
74176,"SUPPL",6,"Null",0,
74176,"SUPPL",7,"Null",0,
74182,"SUPPL",1,"Null",0,
74184,"SUPPL",1,"Null",0,
74184,"SUPPL",2,"Null",0,
74184,"SUPPL",4,"Null",0,
74184,"SUPPL",12,"Null",7,
74184,"SUPPL",16,"Null",7,
74184,"SUPPL",16,"Null",15,
74184,"SUPPL",16,"Null",31,
74184,"SUPPL",22,"Null",7,
74184,"SUPPL",22,"Null",15,
74184,"SUPPL",22,"Null",31,
74185,"SUPPL",2,"Null",0,
74185,"SUPPL",3,"Null",0,
74185,"SUPPL",4,"Null",0,
74185,"SUPPL",5,"Null",0,
74185,"SUPPL",11,"Null",0,
74185,"SUPPL",12,"Null",0,
74188,"ORIG",1,"Null",0,
74188,"SUPPL",1,"Null",0,
74188,"SUPPL",2,"Null",0,
74188,"SUPPL",3,"Null",0,
74188,"SUPPL",4,"Null",0,
74188,"SUPPL",5,"Null",0,
74188,"SUPPL",6,"Null",0,
74188,"SUPPL",7,"Null",0,
74188,"SUPPL",8,"Null",0,
74188,"SUPPL",9,"Null",0,
74188,"SUPPL",10,"Null",0,
74188,"SUPPL",11,"Null",0,
74188,"SUPPL",12,"Null",0,
74190,"SUPPL",1,"Null",0,
74190,"SUPPL",3,"Null",0,
74190,"SUPPL",4,"Null",0,
74190,"SUPPL",11,"Null",7,
74190,"SUPPL",11,"Null",15,
74194,"ORIG",1,"Null",0,
74194,"SUPPL",1,"Null",0,
74194,"SUPPL",2,"Null",0,
74194,"SUPPL",4,"Null",0,
74194,"SUPPL",5,"Null",0,
74194,"SUPPL",6,"Null",0,
74194,"SUPPL",8,"Null",0,
74195,"SUPPL",2,"Null",0,
74195,"SUPPL",3,"Null",0,
74195,"SUPPL",5,"Null",0,
74195,"SUPPL",6,"Null",0,
74195,"SUPPL",7,"Null",0,
74195,"SUPPL",8,"Null",0,
74198,"SUPPL",1,"Null",0,
74198,"SUPPL",3,"Null",0,
74198,"SUPPL",4,"Null",0,
74198,"SUPPL",5,"Null",0,
74198,"SUPPL",6,"Null",0,
74198,"SUPPL",7,"Null",0,
74198,"SUPPL",8,"Null",0,
74198,"SUPPL",9,"Null",0,
74198,"SUPPL",13,"Null",0,
74198,"SUPPL",14,"Null",0,
74198,"SUPPL",16,"Null",0,
74198,"SUPPL",17,"Null",0,
74198,"SUPPL",35,"Null",7,
74198,"SUPPL",35,"Null",15,
74199,"ORIG",1,"Null",0,
74201,"SUPPL",1,"Null",0,
74201,"SUPPL",2,"Null",0,
74201,"SUPPL",4,"Null",0,
74201,"SUPPL",5,"Null",0,
74201,"SUPPL",6,"Null",0,
74201,"SUPPL",7,"Null",0,
74201,"SUPPL",12,"Null",0,
74201,"SUPPL",13,"Null",0,
74201,"SUPPL",14,"Null",0,
74201,"SUPPL",16,"Null",0,
74201,"SUPPL",17,"Null",0,
74201,"SUPPL",18,"Null",0,
74201,"SUPPL",38,"Null",7,
74201,"SUPPL",38,"Null",15,
74201,"SUPPL",39,"Null",7,
74201,"SUPPL",39,"Null",15,
74201,"SUPPL",40,"Null",7,
74201,"SUPPL",40,"Null",15,
74203,"SUPPL",2,"Null",0,
74203,"SUPPL",4,"Null",0,
74203,"SUPPL",5,"Null",0,
74203,"SUPPL",8,"Null",0,
74203,"SUPPL",23,"Null",7,
74203,"SUPPL",23,"Null",15,
74204,"SUPPL",1,"Null",0,
74204,"SUPPL",2,"Null",0,
74204,"SUPPL",3,"Null",0,
74204,"SUPPL",4,"Null",0,
74204,"SUPPL",5,"Null",0,
74204,"SUPPL",6,"Null",0,
74204,"SUPPL",7,"Null",0,
74206,"ORIG",1,"Null",0,
74206,"SUPPL",1,"Null",0,
74206,"SUPPL",2,"Null",0,
74206,"SUPPL",3,"Null",0,
74206,"SUPPL",4,"Null",0,
74207,"SUPPL",1,"Null",0,
74207,"SUPPL",2,"Null",0,
74207,"SUPPL",3,"Null",0,
74207,"SUPPL",4,"Null",0,
74207,"SUPPL",5,"Null",0,
74207,"SUPPL",6,"Null",0,
74207,"SUPPL",7,"Null",0,
74207,"SUPPL",8,"Null",0,
74207,"SUPPL",9,"Null",0,
74207,"SUPPL",10,"Null",0,
74207,"SUPPL",11,"Null",0,
74207,"SUPPL",12,"Null",0,
74209,"SUPPL",1,"Null",0,
74209,"SUPPL",3,"Null",0,
74209,"SUPPL",7,"Null",0,
74209,"SUPPL",8,"Null",0,
74209,"SUPPL",10,"Null",0,
74211,"ORIG",1,"Null",0,
74211,"SUPPL",1,"Null",0,
74211,"SUPPL",2,"Null",0,
74211,"SUPPL",3,"Null",0,
74211,"SUPPL",4,"Null",0,
74211,"SUPPL",5,"Null",0,
74215,"SUPPL",2,"Null",0,
74215,"SUPPL",3,"Null",0,
74215,"SUPPL",4,"Null",0,
74215,"SUPPL",19,"Null",15,
74215,"SUPPL",20,"Null",15,
74217,"SUPPL",1,"Null",0,
74217,"SUPPL",2,"Null",0,
74217,"SUPPL",4,"Null",0,
74217,"SUPPL",5,"Null",0,
74217,"SUPPL",6,"Null",0,
74217,"SUPPL",7,"Null",0,
74217,"SUPPL",8,"Null",0,
74217,"SUPPL",25,"Null",7,
74217,"SUPPL",25,"Null",15,
74217,"SUPPL",26,"Null",7,
74217,"SUPPL",26,"Null",15,
74220,"SUPPL",1,"Null",0,
74220,"SUPPL",2,"Null",0,
74220,"SUPPL",4,"Null",0,
74220,"SUPPL",6,"Null",0,
74220,"SUPPL",7,"Null",0,
74220,"SUPPL",10,"Null",7,
74220,"SUPPL",10,"Null",15,
74221,"SUPPL",1,"Null",0,
74221,"SUPPL",2,"Null",0,
74221,"SUPPL",3,"Null",0,
74221,"SUPPL",5,"Null",0,
74221,"SUPPL",6,"Null",0,
74222,"SUPPL",1,"Null",0,
74223,"SUPPL",1,"Null",0,
74223,"SUPPL",2,"Null",0,
74223,"SUPPL",3,"Null",0,
74223,"SUPPL",5,"Null",0,
74223,"SUPPL",7,"Null",0,
74223,"SUPPL",8,"Null",0,
74223,"SUPPL",16,"Null",15,
74223,"SUPPL",17,"Null",7,
74223,"SUPPL",17,"Null",15,
74223,"SUPPL",17,"Null",31,
74224,"SUPPL",1,"Null",0,
74224,"SUPPL",2,"Null",0,
74224,"SUPPL",6,"Null",7,
74224,"SUPPL",6,"Null",15,
74224,"SUPPL",6,"Null",31,
74225,"SUPPL",2,"Null",0,
74225,"SUPPL",3,"Null",0,
74225,"SUPPL",4,"Null",0,
74225,"SUPPL",5,"Null",0,
74225,"SUPPL",17,"Null",7,
74226,"SUPPL",1,"Null",0,
74226,"SUPPL",12,"Null",15,
74226,"SUPPL",14,"Null",7,
74226,"SUPPL",14,"Null",15,
74226,"SUPPL",14,"Null",31,
74226,"SUPPL",15,"Null",7,
74226,"SUPPL",15,"Null",15,
74226,"SUPPL",15,"Null",31,
74227,"SUPPL",1,"Null",0,
74227,"SUPPL",2,"Null",0,
74227,"SUPPL",4,"Null",0,
74229,"SUPPL",1,"Null",0,
74229,"SUPPL",2,"Null",0,
74229,"SUPPL",3,"Null",0,
74229,"SUPPL",4,"Null",0,
74229,"SUPPL",6,"Null",0,
74229,"SUPPL",7,"Null",0,
74229,"SUPPL",16,"Null",7,
74229,"SUPPL",16,"Null",15,
74229,"SUPPL",18,"Null",7,
74229,"SUPPL",18,"Null",15,
74229,"SUPPL",19,"Null",7,
74229,"SUPPL",19,"Null",15,
74229,"SUPPL",19,"Null",31,
74230,"SUPPL",2,"Null",0,
74230,"SUPPL",3,"Null",0,
74234,"SUPPL",3,"Null",0,
74234,"SUPPL",4,"Null",0,
74234,"SUPPL",5,"Null",0,
74234,"SUPPL",7,"Null",0,
74234,"SUPPL",8,"Null",0,
74234,"SUPPL",9,"Null",0,
74242,"SUPPL",1,"Null",0,
74243,"SUPPL",1,"Null",0,
74243,"SUPPL",2,"Null",0,
74243,"SUPPL",4,"Null",0,
74243,"SUPPL",5,"Null",0,
74243,"SUPPL",16,"Null",15,
74245,"SUPPL",2,"Null",0,
74245,"SUPPL",3,"Null",0,
74246,"SUPPL",2,"Null",0,
74246,"SUPPL",3,"Null",0,
74246,"SUPPL",4,"Null",0,
74246,"SUPPL",6,"Null",0,
74246,"SUPPL",7,"Null",0,
74246,"SUPPL",14,"Null",15,
74248,"SUPPL",1,"Null",0,
74248,"SUPPL",2,"Null",0,
74248,"SUPPL",3,"Null",0,
74248,"SUPPL",4,"Null",0,
74248,"SUPPL",6,"Null",0,
74248,"SUPPL",7,"Null",0,
74248,"SUPPL",8,"Null",0,
74248,"SUPPL",9,"Null",0,
74248,"SUPPL",10,"Null",0,
74248,"SUPPL",11,"Null",0,
74249,"SUPPL",1,"Null",0,
74249,"SUPPL",2,"Null",0,
74249,"SUPPL",3,"Null",0,
74249,"SUPPL",4,"Null",0,
74249,"SUPPL",6,"Null",0,
74249,"SUPPL",7,"Null",0,
74249,"SUPPL",8,"Null",0,
74249,"SUPPL",9,"Null",0,
74249,"SUPPL",10,"Null",0,
74249,"SUPPL",11,"Null",0,
74249,"SUPPL",12,"Null",0,
74249,"SUPPL",13,"Null",0,
74250,"SUPPL",1,"Null",0,
74250,"SUPPL",2,"Null",0,
74250,"SUPPL",3,"Null",0,
74250,"SUPPL",4,"Null",0,
74250,"SUPPL",6,"Null",0,
74250,"SUPPL",7,"Null",0,
74250,"SUPPL",9,"Null",0,
74250,"SUPPL",10,"Null",0,
74250,"SUPPL",11,"Null",0,
74250,"SUPPL",13,"Null",0,
74250,"SUPPL",14,"Null",0,
74250,"SUPPL",16,"Null",0,
74251,"SUPPL",1,"Null",0,
74251,"SUPPL",3,"Null",0,
74251,"SUPPL",4,"Null",0,
74252,"ORIG",1,"Null",0,
74253,"SUPPL",1,"Null",0,
74253,"SUPPL",5,"Null",15,
74254,"SUPPL",1,"Null",0,
74254,"SUPPL",2,"Null",0,
74254,"SUPPL",3,"Null",0,
74254,"SUPPL",10,"Null",7,
74254,"SUPPL",10,"Null",15,
74254,"SUPPL",10,"Null",31,
74255,"SUPPL",1,"Null",0,
74255,"SUPPL",2,"Null",0,
74255,"SUPPL",3,"Null",0,
74255,"SUPPL",4,"Null",0,
74255,"SUPPL",6,"Null",0,
74255,"SUPPL",7,"Null",0,
74255,"SUPPL",16,"Null",7,
74255,"SUPPL",16,"Null",15,
74255,"SUPPL",18,"Null",7,
74255,"SUPPL",18,"Null",15,
74255,"SUPPL",19,"Null",7,
74255,"SUPPL",19,"Null",15,
74255,"SUPPL",19,"Null",31,
74256,"SUPPL",1,"Null",0,
74256,"SUPPL",2,"Null",0,
74256,"SUPPL",3,"Null",0,
74256,"SUPPL",4,"Null",0,
74256,"SUPPL",5,"Null",0,
74256,"SUPPL",6,"Null",0,
74256,"SUPPL",7,"Null",0,
74256,"SUPPL",8,"Null",0,
74256,"SUPPL",15,"Null",0,
74256,"SUPPL",16,"Null",0,
74256,"SUPPL",17,"Null",0,
74256,"SUPPL",18,"Null",0,
74256,"SUPPL",31,"Null",7,
74256,"SUPPL",38,"Null",7,
74256,"SUPPL",38,"Null",15,
74256,"SUPPL",38,"Null",31,
74256,"SUPPL",39,"Null",7,
74256,"SUPPL",39,"Null",15,
74256,"SUPPL",39,"Null",31,
74256,"SUPPL",41,"Null",7,
74256,"SUPPL",41,"Null",15,
74256,"SUPPL",41,"Null",31,
74256,"SUPPL",43,"Null",7,
74256,"SUPPL",43,"Null",15,
74256,"SUPPL",43,"Null",31,
74257,"ORIG",1,"Null",0,
74257,"SUPPL",1,"Null",0,
74257,"SUPPL",2,"Null",0,
74258,"ORIG",1,"Null",0,
74258,"SUPPL",1,"Null",0,
74258,"SUPPL",2,"Null",0,
74258,"SUPPL",3,"Null",0,
74258,"SUPPL",4,"Null",0,
74259,"SUPPL",1,"Null",0,
74259,"SUPPL",2,"Null",0,
74259,"SUPPL",3,"Null",0,
74260,"SUPPL",1,"Null",0,
74260,"SUPPL",2,"Null",0,
74260,"SUPPL",3,"Null",0,
74260,"SUPPL",4,"Null",0,
74260,"SUPPL",5,"Null",0,
74260,"SUPPL",6,"Null",0,
74260,"SUPPL",7,"Null",0,
74260,"SUPPL",8,"Null",0,
74260,"SUPPL",10,"Null",0,
74260,"SUPPL",25,"Null",0,
74260,"SUPPL",32,"Null",7,
74260,"SUPPL",33,"Null",0,
74260,"SUPPL",44,"Null",7,
74260,"SUPPL",44,"Null",15,
74260,"SUPPL",44,"Null",31,
74261,"SUPPL",1,"Null",0,
74261,"SUPPL",2,"Null",0,
74261,"SUPPL",3,"Null",0,
74261,"SUPPL",4,"Null",0,
74261,"SUPPL",5,"Null",0,
74261,"SUPPL",6,"Null",0,
74261,"SUPPL",7,"Null",0,
74261,"SUPPL",9,"Null",0,
74261,"SUPPL",10,"Null",0,
74261,"SUPPL",12,"Null",0,
74261,"SUPPL",13,"Null",0,
74262,"SUPPL",1,"Null",0,
74262,"SUPPL",2,"Null",0,
74262,"SUPPL",3,"Null",0,
74262,"SUPPL",4,"Null",0,
74262,"SUPPL",5,"Null",0,
74262,"SUPPL",6,"Null",0,
74262,"SUPPL",7,"Null",0,
74262,"SUPPL",9,"Null",0,
74262,"SUPPL",10,"Null",0,
74262,"SUPPL",12,"Null",0,
74262,"SUPPL",13,"Null",0,
74263,"ORIG",1,"Null",0,
74265,"SUPPL",3,"Null",0,
74265,"SUPPL",4,"Null",0,
74265,"SUPPL",6,"Null",0,
74265,"SUPPL",7,"Null",0,
74265,"SUPPL",8,"Null",0,
74265,"SUPPL",10,"Null",0,
74265,"SUPPL",12,"Null",0,
74265,"SUPPL",13,"Null",0,
74265,"SUPPL",14,"Null",0,
74265,"SUPPL",15,"Null",0,
74267,"SUPPL",2,"Null",0,
74267,"SUPPL",4,"Null",0,
74269,"SUPPL",2,"Null",0,
74269,"SUPPL",4,"Null",0,
74269,"SUPPL",6,"Null",0,
74269,"SUPPL",7,"Null",0,
74270,"SUPPL",1,"Null",0,
74270,"SUPPL",2,"Null",0,
74270,"SUPPL",3,"Null",0,
74270,"SUPPL",15,"Null",7,
74270,"SUPPL",15,"Null",15,
74270,"SUPPL",15,"Null",31,
74270,"SUPPL",16,"Null",7,
74270,"SUPPL",16,"Null",15,
74270,"SUPPL",16,"Null",31,
74271,"SUPPL",1,"Null",0,
74272,"SUPPL",1,"Null",0,
74276,"SUPPL",1,"Null",0,
74276,"SUPPL",2,"Null",0,
74276,"SUPPL",3,"Null",0,
74276,"SUPPL",5,"Null",0,
74277,"SUPPL",6,"Null",0,
74277,"SUPPL",7,"Null",0,
74277,"SUPPL",11,"Null",0,
74277,"SUPPL",12,"Null",0,
74278,"SUPPL",1,"Null",0,
74278,"SUPPL",8,"Null",7,
74278,"SUPPL",8,"Null",15,
74278,"SUPPL",8,"Null",31,
74278,"SUPPL",9,"Null",7,
74278,"SUPPL",9,"Null",15,
74278,"SUPPL",9,"Null",31,
74278,"SUPPL",12,"Null",7,
74278,"SUPPL",12,"Null",15,
74278,"SUPPL",12,"Null",31,
74278,"SUPPL",13,"Null",7,
74278,"SUPPL",13,"Null",15,
74278,"SUPPL",13,"Null",31,
74279,"SUPPL",1,"Null",0,
74280,"ORIG",1,"Null",0,
74280,"SUPPL",2,"Null",0,
74280,"SUPPL",3,"Null",0,
74280,"SUPPL",4,"Null",0,
74282,"SUPPL",2,"Null",0,
74284,"SUPPL",1,"Null",0,
74284,"SUPPL",2,"Null",0,
74284,"SUPPL",6,"Null",0,
74284,"SUPPL",7,"Null",0,
74284,"SUPPL",10,"Null",0,
74284,"SUPPL",11,"Null",0,
74284,"SUPPL",13,"Null",0,
74284,"SUPPL",14,"Null",0,
74284,"SUPPL",15,"Null",0,
74284,"SUPPL",17,"Null",0,
74285,"ORIG",1,"Null",0,
74286,"SUPPL",1,"Null",0,
74286,"SUPPL",2,"Null",0,
74286,"SUPPL",3,"Null",0,
74286,"SUPPL",4,"Null",0,
74286,"SUPPL",7,"Null",0,
74286,"SUPPL",10,"Null",0,
74286,"SUPPL",12,"Null",0,
74286,"SUPPL",13,"Null",0,
74286,"SUPPL",15,"Null",7,
74286,"SUPPL",15,"Null",15,
74286,"SUPPL",16,"Null",0,
74286,"SUPPL",17,"Null",8,
74286,"SUPPL",17,"Null",15,
74287,"SUPPL",1,"Null",0,
74288,"SUPPL",1,"Null",0,
74288,"SUPPL",9,"Null",7,
74288,"SUPPL",9,"Null",15,
74288,"SUPPL",10,"Null",7,
74288,"SUPPL",10,"Null",15,
74289,"SUPPL",1,"Null",0,
74289,"SUPPL",3,"Null",0,
74289,"SUPPL",5,"Null",0,
74290,"SUPPL",1,"Null",0,
74290,"SUPPL",3,"Null",0,
74290,"SUPPL",4,"Null",0,
74290,"SUPPL",5,"Null",0,
74290,"SUPPL",6,"Null",0,
74290,"SUPPL",7,"Null",0,
74290,"SUPPL",8,"Null",0,
74290,"SUPPL",10,"Null",0,
74290,"SUPPL",11,"Null",0,
74290,"SUPPL",20,"Null",15,
74291,"SUPPL",3,"Null",0,
74291,"SUPPL",5,"Null",0,
74292,"SUPPL",1,"Null",0,
74292,"SUPPL",3,"Null",0,
74292,"SUPPL",4,"Null",0,
74292,"SUPPL",5,"Null",0,
74292,"SUPPL",8,"Null",0,
74294,"SUPPL",1,"Null",0,
74296,"ORIG",1,"Null",0,
74296,"SUPPL",1,"Null",0,
74299,"SUPPL",1,"Null",0,
74299,"SUPPL",3,"Null",0,
74299,"SUPPL",4,"Null",0,
74299,"SUPPL",5,"Null",0,
74299,"SUPPL",7,"Null",0,
74299,"SUPPL",8,"Null",0,
74299,"SUPPL",9,"Null",0,
74299,"SUPPL",10,"Null",0,
74299,"SUPPL",11,"Null",0,
74299,"SUPPL",12,"Null",0,
74299,"SUPPL",13,"Null",0,
74299,"SUPPL",14,"Null",0,
74299,"SUPPL",15,"Null",0,
74299,"SUPPL",16,"Null",0,
74299,"SUPPL",17,"Null",0,
74299,"SUPPL",18,"Null",0,
74299,"SUPPL",19,"Null",0,
74299,"SUPPL",20,"Null",0,
74299,"SUPPL",27,"Null",7,
74299,"SUPPL",27,"Null",15,
74299,"SUPPL",27,"Null",31,
74300,"SUPPL",1,"Null",0,
74300,"SUPPL",4,"Null",0,
74300,"SUPPL",5,"Null",0,
74303,"SUPPL",1,"Null",0,
74303,"SUPPL",2,"Null",0,
74303,"SUPPL",3,"Null",0,
74303,"SUPPL",5,"Null",0,
74303,"SUPPL",6,"Null",0,
74303,"SUPPL",7,"Null",0,
74303,"SUPPL",9,"Null",0,
74303,"SUPPL",10,"Null",0,
74303,"SUPPL",11,"Null",0,
74303,"SUPPL",12,"Null",0,
74304,"SUPPL",1,"Null",0,
74304,"SUPPL",2,"Null",0,
74304,"SUPPL",3,"Null",0,
74304,"SUPPL",4,"Null",0,
74304,"SUPPL",5,"Null",0,
74304,"SUPPL",6,"Null",0,
74304,"SUPPL",7,"Null",0,
74304,"SUPPL",8,"Null",0,
74304,"SUPPL",9,"Null",0,
74304,"SUPPL",10,"Null",0,
74304,"SUPPL",11,"Null",0,
74304,"SUPPL",13,"Null",0,
74304,"SUPPL",23,"Null",7,
74304,"SUPPL",23,"Null",15,
74304,"SUPPL",23,"Null",31,
74305,"SUPPL",1,"Null",0,
74305,"SUPPL",2,"Null",0,
74305,"SUPPL",6,"Null",0,
74305,"SUPPL",7,"Null",0,
74305,"SUPPL",8,"Null",0,
74305,"SUPPL",9,"Null",0,
74305,"SUPPL",11,"Null",0,
74305,"SUPPL",12,"Null",0,
74305,"SUPPL",24,"Null",15,
74305,"SUPPL",27,"Null",7,
74305,"SUPPL",27,"Null",15,
74305,"SUPPL",27,"Null",31,
74305,"SUPPL",30,"Null",7,
74305,"SUPPL",30,"Null",15,
74305,"SUPPL",30,"Null",31,
74307,"SUPPL",1,"Null",0,
74307,"SUPPL",2,"Null",0,
74307,"SUPPL",4,"Null",0,
74307,"SUPPL",5,"Null",0,
74307,"SUPPL",6,"Null",0,
74307,"SUPPL",7,"Null",0,
74307,"SUPPL",8,"Null",0,
74307,"SUPPL",9,"Null",0,
74307,"SUPPL",10,"Null",0,
74307,"SUPPL",11,"Null",0,
74307,"SUPPL",12,"Null",0,
74307,"SUPPL",13,"Null",0,
74307,"SUPPL",14,"Null",0,
74307,"SUPPL",15,"Null",0,
74307,"SUPPL",16,"Null",0,
74307,"SUPPL",17,"Null",0,
74307,"SUPPL",18,"Null",0,
74311,"SUPPL",2,"Null",0,
74311,"SUPPL",3,"Null",0,
74311,"SUPPL",4,"Null",0,
74311,"SUPPL",5,"Null",0,
74311,"SUPPL",6,"Null",0,
74311,"SUPPL",10,"Null",0,
74311,"SUPPL",11,"Null",0,
74311,"SUPPL",12,"Null",0,
74311,"SUPPL",13,"Null",0,
74311,"SUPPL",14,"Null",0,
74311,"SUPPL",15,"Null",0,
74312,"SUPPL",2,"Null",0,
74312,"SUPPL",5,"Null",0,
74312,"SUPPL",6,"Null",0,
74312,"SUPPL",13,"Null",7,
74312,"SUPPL",13,"Null",15,
74312,"SUPPL",13,"Null",17,
74312,"SUPPL",13,"Null",19,
74314,"ORIG",1,"Null",0,
74315,"SUPPL",1,"Null",0,
74315,"SUPPL",2,"Null",0,
74315,"SUPPL",4,"Null",0,
74315,"SUPPL",5,"Null",0,
74315,"SUPPL",6,"Null",0,
74315,"SUPPL",7,"Null",0,
74315,"SUPPL",8,"Null",0,
74315,"SUPPL",9,"Null",0,
74317,"SUPPL",1,"Null",0,
74317,"SUPPL",2,"Null",0,
74317,"SUPPL",3,"Null",0,
74317,"SUPPL",5,"Null",0,
74317,"SUPPL",6,"Null",0,
74320,"ORIG",1,"Null",0,
74320,"SUPPL",1,"Null",0,
74320,"SUPPL",2,"Null",0,
74322,"SUPPL",1,"Null",0,
74322,"SUPPL",7,"Null",0,
74322,"SUPPL",21,"Null",7,
74322,"SUPPL",21,"Null",15,
74322,"SUPPL",22,"Null",7,
74322,"SUPPL",22,"Null",15,
74322,"SUPPL",22,"Null",31,
74326,"SUPPL",1,"Null",0,
74326,"SUPPL",3,"Null",0,
74326,"SUPPL",4,"Null",0,
74326,"SUPPL",5,"Null",0,
74326,"SUPPL",6,"Null",0,
74326,"SUPPL",7,"Null",0,
74326,"SUPPL",8,"Null",0,
74326,"SUPPL",9,"Null",0,
74326,"SUPPL",10,"Null",0,
74326,"SUPPL",11,"Null",0,
74326,"SUPPL",12,"Null",0,
74326,"SUPPL",13,"Null",0,
74326,"SUPPL",14,"Null",0,
74326,"SUPPL",15,"Null",0,
74326,"SUPPL",16,"Null",0,
74326,"SUPPL",17,"Null",0,
74326,"SUPPL",18,"Null",0,
74329,"SUPPL",1,"Null",0,
74329,"SUPPL",2,"Null",0,
74329,"SUPPL",3,"Null",0,
74329,"SUPPL",5,"Null",0,
74329,"SUPPL",6,"Null",0,
74330,"SUPPL",2,"Null",0,
74330,"SUPPL",3,"Null",0,
74330,"SUPPL",4,"Null",0,
74330,"SUPPL",8,"Null",0,
74330,"SUPPL",9,"Null",0,
74330,"SUPPL",10,"Null",0,
74330,"SUPPL",11,"Null",0,
74330,"SUPPL",12,"Null",0,
74330,"SUPPL",13,"Null",0,
74330,"SUPPL",14,"Null",0,
74330,"SUPPL",15,"Null",0,
74330,"SUPPL",17,"Null",0,
74330,"SUPPL",18,"Null",0,
74330,"SUPPL",19,"Null",0,
74330,"SUPPL",20,"Null",0,
74330,"SUPPL",21,"Null",0,
74330,"SUPPL",22,"Null",0,
74330,"SUPPL",23,"Null",0,
74330,"SUPPL",27,"Null",0,
74330,"SUPPL",32,"Null",7,
74330,"SUPPL",36,"Null",7,
74330,"SUPPL",38,"Null",15,
74331,"SUPPL",1,"Null",0,
74331,"SUPPL",2,"Null",0,
74331,"SUPPL",3,"Null",0,
74331,"SUPPL",5,"Null",0,
74331,"SUPPL",6,"Null",0,
74331,"SUPPL",8,"Null",0,
74331,"SUPPL",9,"Null",0,
74331,"SUPPL",10,"Null",0,
74332,"SUPPL",1,"Null",0,
74332,"SUPPL",2,"Null",0,
74332,"SUPPL",5,"Null",0,
74333,"SUPPL",1,"Null",0,
74333,"SUPPL",2,"Null",0,
74334,"SUPPL",2,"Null",0,
74334,"SUPPL",3,"Null",0,
74334,"SUPPL",4,"Null",0,
74334,"SUPPL",5,"Null",0,
74334,"SUPPL",6,"Null",0,
74334,"SUPPL",7,"Null",0,
74334,"SUPPL",9,"Null",0,
74334,"SUPPL",10,"Null",0,
74334,"SUPPL",11,"Null",0,
74334,"SUPPL",13,"Null",0,
74334,"SUPPL",14,"Null",0,
74334,"SUPPL",15,"Null",0,
74334,"SUPPL",16,"Null",0,
74334,"SUPPL",17,"Null",0,
74334,"SUPPL",18,"Null",0,
74334,"SUPPL",19,"Null",0,
74334,"SUPPL",20,"Null",0,
74334,"SUPPL",22,"Null",0,
74334,"SUPPL",37,"Null",7,
